id,price
100280,5047129.984223577
100281,6683183.713779791
100282,1999508.6470757758
100283,4398708.951143811
100284,1932994.9163032123
100285,6310633.04767162
100286,5587936.6546034785
100287,2983586.1761054955
100288,3475685.435230869
100289,3759231.975287189
100290,3056478.4533006833
100291,5549938.077430049
100292,20409903.731919236
100293,4971470.55685473
100294,11144054.559631692
100295,2325858.2832822273
100296,4915422.574710588
100297,4355054.050911847
100298,5184444.333683772
100299,5234824.172663076
100300,3793181.737175797
100301,4638482.698435162
100302,8288175.763635882
100303,4227219.464910545
100304,4039633.113090954
100305,1486197.410288012
100306,9089977.967079168
100307,4033367.9836447896
100308,5904347.45650888
100309,4968628.839447782
100310,1850049.7905058719
100311,1868816.1941341064
100312,8205916.576657855
100313,1984987.850883223
100314,12426486.80429532
100315,4726866.943557432
100316,6517205.6495015845
100317,7885598.694072675
100318,2387841.9138306906
100319,6758969.409507092
100320,5402534.34489586
100321,6169157.659673504
100322,6376519.938937292
100323,2572948.970183397
100324,4119399.28799091
100325,2391791.6002582447
100326,4686578.606379296
100327,7289287.816173947
100328,9889901.396068744
100329,5057415.030986282
100330,10958225.424148984
100331,3625168.1973781306
100332,4490188.816987425
100333,5710290.607269779
100334,4403867.511416371
100335,8554357.880557215
100336,10616262.283079552
100337,5916892.175226384
100338,5249143.179444578
100339,6313612.945982596
100340,1509150.3614964578
100341,5470376.004761034
100342,5088143.701335762
100343,7390101.147526525
100344,3507135.748532285
100345,3430183.7746214666
100346,5897256.903693281
100347,6670582.320032942
100348,5411360.874216028
100349,4422724.009677634
100350,4140240.5459404252
100351,4331107.359211943
100352,1730465.1671587764
100353,1381177.816000276
100354,8918037.222476002
100355,4215059.628977677
100356,4452094.420843072
100357,542143.5281048926
100358,8002889.536386213
100359,3083761.841165354
100360,5500336.231156884
100361,1992492.9537442338
100362,8361724.466904667
100363,2615975.9487771876
100364,2811824.738099501
100365,2951801.7171105295
100366,12542969.726461517
100367,5040879.422099695
100368,5622617.497646318
100369,1867038.5224768044
100370,4772539.345221552
100371,12039746.584262747
100372,12691066.503502933
100373,9553574.603928046
100374,2345828.1043382655
100375,11944309.89772013
100376,5893361.436908072
100377,25336341.814015787
100378,4229098.4296184005
100379,31344313.562955078
100380,1933867.935209709
100381,7757374.184290395
100382,23060848.064825963
100383,3886590.5612135646
100384,5531399.1503503295
100385,8681733.006108925
100386,5201564.716466883
100387,11505736.512086082
100388,6013522.463501206
100389,2641553.356481918
100390,10095986.35874546
100391,7339439.932377443
100392,5014425.232913536
100393,6935321.588687367
100394,4854709.113233353
100395,4722913.52922149
100396,4531555.694160333
100397,5368404.736369189
100398,2019464.7947717877
100399,2269954.2388358056
100400,7695512.2585582
100401,10184146.35276238
100402,3588258.842341777
100403,12082792.656148797
100404,5726018.839284016
100405,4994237.700406385
100406,4791100.130719642
100407,8620574.237646768
100408,3498190.075164138
100409,5302949.810215545
100410,2706268.083314204
100411,4491225.51207556
100412,3435578.417080219
100413,3436395.0839627576
100414,1970695.4229577337
100415,14942026.460217582
100416,1206450.8916162432
100417,3282929.2395261526
100418,2695168.5821333136
100419,2391245.0795372194
100420,5958997.568277006
100421,3631460.2566875187
100422,2898445.10372831
100423,8042314.910895047
100424,1850439.9157330366
100425,3427272.7583251935
100426,2568390.7178788334
100427,3080795.0755749494
100428,5407860.862115168
100429,3950916.6787848696
100430,7863483.705382632
100431,2172759.6770313596
100432,2126526.3633920816
100433,11420294.91756113
100434,3298738.825754921
100435,14426096.791737266
100436,7288539.779251876
100437,6405189.099490629
100438,3609553.557123452
100439,26086579.15426518
100440,1756547.6312786997
100441,3196218.426541345
100442,1878360.6316725477
100443,6069065.357029119
100444,6514827.963318173
100445,3768043.0089004543
100446,5288881.961069538
100447,6691381.927820445
100448,3128091.1973113627
100449,2103643.267623952
100450,2114776.219823981
100451,6894877.982301627
100452,5778430.00291491
100453,13149696.548236316
100454,3630437.374489977
100455,5425639.443951685
100456,5779723.293488748
100457,6246481.742185362
100458,3097743.4064487875
100459,7804867.634572841
100460,4890970.822762239
100461,2740059.557448742
100462,7333825.047054866
100463,2373086.5449930537
100464,1388070.8440903153
100465,7476829.056275027
100466,2360971.6571425726
100467,3544485.060883244
100468,6669046.927381581
100469,2440070.4040634753
100470,2001266.2510241752
100471,5656743.193301462
100472,9978723.079795094
100473,2377361.2461842378
100474,3716024.8315720423
100475,12391583.540997384
100476,7398180.575615153
100477,4797451.103813091
100478,5701251.4021319635
100479,10740259.143142909
100480,2768256.9076596033
100481,1950497.430201778
100482,13793353.624774294
100483,4191151.2101175534
100484,3888036.2963785566
100485,5052729.830408664
100486,8126964.917352413
100487,3277574.4301542663
100488,4662878.368685582
100489,5820142.947584805
100490,3211710.5454677725
100491,3392068.4782642666
100492,8955996.878978414
100493,2622362.319251206
100494,404918.60867217276
100495,3439217.514908715
100496,5294971.590388546
100497,4996613.129845792
100498,824092.0250670537
100499,5169476.818420727
100500,4019146.293302511
100501,4928703.918994086
100502,6410059.898579981
100503,1378254.0796955745
100504,16785921.88150558
100505,2368028.3708880697
100506,4620152.636900324
100507,2581795.774261112
100508,3573145.698532214
100509,6799347.532175573
100510,3265854.3873646175
100511,3366426.4161610496
100512,4196565.896172042
100513,7258847.696055762
100514,4859866.046066621
100515,3431082.3206243245
100516,1848109.5155022128
100517,6819352.514330586
100518,4775568.634491625
100519,17709824.140397266
100520,5393585.654431148
100521,4862642.080449477
100522,6437176.665194547
100523,2882635.6803757316
100524,3784961.218428552
100525,1194633.6810688917
100526,1441131.5400395144
100527,5840388.355696437
100528,1860293.3453207647
100529,3753343.800763723
100530,5805102.812270171
100531,4392750.826118673
100532,3592665.618965224
100533,5760174.993165536
100534,4784660.439619141
100535,5043622.914567247
100536,6330179.012333122
100537,3687760.2842820273
100538,14424658.360263687
100539,1836958.1070157331
100540,2320475.2312064837
100541,3806270.9687699643
100542,3273869.248865588
100543,2221226.6434860667
100544,8363270.429341691
100545,11314548.350554291
100546,12124536.733181845
100547,4463898.25165045
100548,8379902.692235595
100549,536312.0884422025
100550,1603106.338256466
100551,2288447.3103234936
100552,11204414.070808047
100553,7329857.515410327
100554,3107505.706956154
100555,5560834.929281313
100556,5330799.265743306
100557,1422858.2678905427
100558,2485547.175734956
100559,1902586.7577062522
100560,7513146.844212066
100561,3850794.56635032
100562,5063212.373598828
100563,7001820.545266978
100564,3865408.152217101
100565,5215143.834274285
100566,8207409.477106025
100567,5216367.765094495
100568,2260226.277180579
100569,4743340.199186158
100570,5204499.3440804
100571,10254778.240659969
100572,6235237.738825736
100573,3627874.855868821
100574,817330.7148689411
100575,2378427.4979692046
100576,3999979.604988081
100577,3166001.6538475053
100578,3183232.780397673
100579,3063158.4701034743
100580,5966153.547115504
100581,2859244.542281075
100582,3969221.4060471877
100583,5015899.469075448
100584,6380896.190123651
100585,6492846.172476688
100586,3339425.098506163
100587,3877683.569999609
100588,3831421.7102695797
100589,2234456.90256158
100590,2061031.674518168
100591,6086912.395100396
100592,4817406.967064604
100593,3788868.327699179
100594,7616088.19774889
100595,2617604.763365273
100596,3283437.9890799057
100597,3766215.015630789
100598,5296451.581344281
100599,20809065.02351514
100600,7425089.133562018
100601,4682354.679760251
100602,9130440.91142036
100603,26246072.795480937
100604,7602554.182229331
100605,3009183.9609972765
100606,1598700.7686780035
100607,5407117.46129211
100608,9397501.573342713
100609,6320905.780318241
100610,13115878.022438034
100611,5773156.613254545
100612,3386272.8056548797
100613,4350680.618456767
100614,5851322.110962424
100615,5701749.385207967
100616,5908203.523615011
100617,4507539.489861522
100618,8544466.765178835
100619,2009360.5073178278
100620,9697433.985556537
100621,2411332.866729431
100622,1964241.1127508578
100623,11184433.79848229
100624,3219775.8667683555
100625,5122023.868986637
100626,1893271.1893403728
100627,4241672.203536417
100628,3696010.545998113
100629,3880659.532709488
100630,4694171.878543644
100631,12792706.86520543
100632,2502435.674597757
100633,3300797.6559340134
100634,3821074.0041860854
100635,2171885.844433888
100636,3631764.1626024274
100637,2457258.6148733543
100638,4339027.6414296795
100639,6386670.886472291
100640,12088287.534944164
100641,3563634.9911558926
100642,4791891.541091155
100643,3092158.4243346085
100644,1676890.0994862202
100645,4324511.097403017
100646,8511423.379655117
100647,6627625.938293631
100648,3344184.4632378533
100649,5292073.202310135
100650,3661941.224476097
100651,3707804.1203693952
100652,16417954.08141861
100653,4772072.818002931
100654,4543911.006653339
100655,15600403.724369833
100656,3668945.070763228
100657,9183741.56442934
100658,10225562.439250395
100659,3732086.066271844
100660,7304950.658603074
100661,20541455.45316848
100662,2808681.231008977
100663,3705120.951499502
100664,6349801.836892842
100665,6914249.571991228
100666,4244466.505124799
100667,5141991.8017693125
100668,11579430.95921326
100669,3860273.7443000074
100670,1291917.732790004
100671,2946003.873575365
100672,11699796.283389002
100673,4728998.897108093
100674,2993091.524033255
100675,1641683.9554596292
100676,1639157.6453751684
100677,6381554.38446307
100678,5047683.735508352
100679,4726576.497088708
100680,5568151.82589137
100681,2474182.628723148
100682,7590832.949638296
100683,4732360.160548957
100684,3710374.551361314
100685,4582872.681839317
100686,2767557.1698231334
100687,3489217.0275774463
100688,9062292.6161049
100689,3713280.483806237
100690,2661025.221713212
100691,3460183.8519374733
100692,6593260.165081548
100693,4122669.506395498
100694,6166713.668836969
100695,7366749.697308477
100696,5829604.047240353
100697,4705541.444813611
100698,7213268.660438555
100699,12637920.243791843
100700,6660847.997312273
100701,7360848.791423714
100702,2595100.5550609194
100703,2165725.6326613687
100704,3040505.76746125
100705,2875012.8269716343
100706,6010941.615745049
100707,4916429.2971629
100708,5110345.927432724
100709,6862863.867257328
100710,6017734.580086006
100711,5356014.230768494
100712,3375991.489051994
100713,2989571.237361329
100714,6086533.712260998
100715,6598003.915022377
100716,2453598.6649732674
100717,5472623.253017287
100718,1284649.6816881853
100719,3801087.325030305
100720,4989513.521538524
100721,2821967.1870178347
100722,6057580.549667712
100723,5053330.159831907
100724,896032.45397714
100725,4579194.740763883
100726,4063287.7227979684
100727,4495153.196615065
100728,6931358.718051706
100729,6717778.671612892
100730,8562886.537739178
100731,11425350.274824243
100732,2970639.0667972155
100733,6732152.305410037
100734,1989732.6864211909
100735,8239212.335655918
100736,8146338.661365494
100737,12520241.638755845
100738,2503918.0155421826
100739,6618390.4396874625
100740,2861264.5865505952
100741,1884446.9583153503
100742,3428461.0583210737
100743,1238987.0881361214
100744,17397846.23600261
100745,6853236.26454582
100746,8986584.727592073
100747,5541745.447841803
100748,2591015.8897119686
100749,6130293.350978957
100750,6992067.816962723
100751,4849744.736768088
100752,7069698.806613716
100753,4963378.201170029
100754,5080518.119269993
100755,4765937.362931621
100756,3150543.157617707
100757,4912205.166130793
100758,6931533.188446594
100759,7768800.792141931
100760,7431014.653390716
100761,11039350.00126654
100762,5628126.471767944
100763,7678723.430793049
100764,2824902.9947911943
100765,2717194.528580474
100766,6051559.129534812
100767,3405256.9548968114
100768,1858810.8264671657
100769,1839142.683114539
100770,4525708.018487838
100771,7831082.268694695
100772,2549005.098647193
100773,3750707.6575771463
100774,7627198.665815255
100775,6155525.550248394
100776,6405219.031066199
100777,5536121.094625561
100778,6157590.052252999
100779,3868432.694595854
100780,8127538.325957729
100781,7867557.1635132115
100782,11902205.889387041
100783,5423774.403986169
100784,1260540.987103937
100785,4636313.261628005
100786,9779304.249519803
100787,2870777.6220780313
100788,11077077.515165458
100789,1791557.559780015
100790,3728707.3221405568
100791,3121560.493754151
100792,4207712.157980928
100793,4106427.443748956
100794,4216095.245197357
100795,8761397.639309002
100796,6798155.12497476
100797,2711349.6376710148
100798,4199028.804704628
100799,13111971.453395996
100800,5826684.248213304
100801,5389111.075136142
100802,3248791.0414867373
100803,5711817.14731429
100804,1509167.824755483
100805,3104477.636447572
100806,7740703.533718063
100807,3215502.472731741
100808,4328256.410127073
100809,5948307.806454945
100810,6659908.815044478
100811,6620781.863667646
100812,6008683.3642264865
100813,2811060.649828596
100814,5480070.8392039845
100815,9237936.440048032
100816,7297373.251804701
100817,2664724.0818762877
100818,2238201.1688148663
100819,2618831.432298476
100820,6674243.879607486
100821,3394955.544701627
100822,8596517.108781934
100823,4674926.475044978
100824,3395309.7421052074
100825,6418626.684093909
100826,6834170.989087961
100827,2774198.6402962417
100828,3170537.719249667
100829,5874971.151441199
100830,17689157.597070634
100831,1439445.0372629168
100832,7553858.291573504
100833,3939249.3638702184
100834,3501158.641226218
100835,10103733.322231587
100836,3905853.075030739
100837,9001687.671255212
100838,11740511.23639961
100839,1261871.2009391729
100840,5464065.496230864
100841,3875114.679162383
100842,3863623.7174273026
100843,3865291.0547674815
100844,6984381.331702319
100845,4221791.836558386
100846,3901122.7795420275
100847,2743346.312799492
100848,5970115.332155964
100849,3026074.850517697
100850,6830065.0153310755
100851,6066953.645479669
100852,6430765.97140684
100853,5752925.524658016
100854,2815325.0739832073
100855,4854864.479234225
100856,7268237.41125281
100857,1811427.4324816808
100858,3736516.5854939152
100859,1582641.8005674742
100860,3175214.975528507
100861,4320753.404766719
100862,5296060.118769294
100863,6332504.134231261
100864,5008677.905039554
100865,2476086.1155775846
100866,11591709.33041475
100867,1853537.9078802583
100868,3304332.2934454605
100869,10246718.86253251
100870,5621711.722675805
100871,6263905.765428869
100872,1745875.3729191178
100873,4004761.1108606854
100874,5766294.8297700025
100875,2671466.8998650676
100876,5016617.895881195
100877,6127402.817067098
100878,9335690.503610002
100879,4345839.099738973
100880,3947153.869585545
100881,2223249.144295537
100882,3470114.4753793604
100883,4051708.025412435
100884,2103228.4329241617
100885,9375708.262360383
100886,1712823.453723125
100887,6340104.059953244
100888,6798391.326186839
100889,1861281.8117134238
100890,2238105.369161744
100891,4914349.585350966
100892,3357545.314682796
100893,8422654.079445122
100894,6745162.371550089
100895,5990393.026200663
100896,2168002.979893821
100897,1002414.1683842964
100898,3918265.494774713
100899,1803809.938305381
100900,7319179.811805588
100901,14069074.163666392
100902,5623054.120263198
100903,1367514.2839567051
100904,2379710.370980988
100905,1055408.8744245314
100906,5425196.875321852
100907,6716547.567130441
100908,8835146.253430128
100909,13815872.706273066
100910,6318130.414156311
100911,7868678.361644174
100912,5771316.968766382
100913,1713680.7282763233
100914,5639603.909192344
100915,16952201.73028343
100916,4293281.578473281
100917,4487603.615305573
100918,6800770.898337312
100919,6093316.353275741
100920,3010013.235328138
100921,23841471.80985683
100922,3733254.4922066513
100923,2178541.883801489
100924,734758.2710493096
100925,6250624.221208308
100926,2105999.56421439
100927,7322383.681349984
100928,2429036.7122150925
100929,3915166.407230419
100930,3190631.8417273816
100931,7193850.673384251
100932,12546243.9861121
100933,1303104.7543413371
100934,3637562.719207715
100935,6854496.121111654
100936,3289087.554713534
100937,2808061.43900516
100938,8298006.692508364
100939,3971042.791752566
100940,3753425.6690631323
100941,3559765.291349765
100942,5492388.305161194
100943,13077475.208642613
100944,5620161.018283673
100945,4939853.074742599
100946,7979725.135132339
100947,7580581.89056157
100948,20213382.26488835
100949,6318621.198939732
100950,19402278.778961018
100951,21950999.39137311
100952,1048800.6829038188
100953,6347972.902993125
100954,2704578.297592427
100955,16382599.281226596
100956,3336364.282332073
100957,2233689.5644548847
100958,4429672.3846210865
100959,2699793.1601912524
100960,2092143.3796255998
100961,3056116.670733242
100962,3356534.4779792754
100963,2496457.9544768087
100964,2075379.5875694938
100965,5931780.642948294
100966,4327103.003624498
100967,4826011.561201382
100968,5730273.833467756
100969,2131609.6183768846
100970,5849843.841205079
100971,4514025.827449909
100972,909536.6920062583
100973,15641265.742273198
100974,9111640.719594395
100975,2430139.1267221435
100976,4361666.7428756915
100977,5398237.276817819
100978,2076168.4959976159
100979,10062736.016464006
100980,5510251.531393525
100981,4508857.202172929
100982,2545225.36044165
100983,2438384.5402915888
100984,9164652.848305628
100985,1371679.8821630725
100986,5061210.250412324
100987,1937636.8835051823
100988,4486496.450343669
100989,8030931.244970798
100990,2813379.178219222
100991,4329804.307640348
100992,3968593.362346253
100993,3153932.9533253326
100994,9006924.567387667
100995,6638601.805941914
100996,9900984.933223255
100997,4079416.5625672867
100998,1860254.9813182203
100999,6597405.477212154
101000,4004320.2288239338
101001,5089453.550088675
101002,6954631.808259223
101003,3542490.1049318025
101004,5748437.840578358
101005,5150636.916370548
101006,2343260.8412342537
101007,2582948.919226454
101008,8021216.487939793
101009,4339541.462353156
101010,1803221.6489134266
101011,9845417.975813335
101012,7175983.771202815
101013,2368276.052516863
101014,5514456.106603336
101015,3148135.1446383223
101016,9927295.441816395
101017,4075140.7156173866
101018,7983870.345257219
101019,3279303.849678523
101020,6424975.3365138825
101021,6344007.456018373
101022,4976642.619762925
101023,7445660.719369797
101024,2850424.3304132903
101025,4179568.065716038
101026,7733600.787343134
101027,1532263.5091222366
101028,7393945.484332648
101029,4741742.745462433
101030,2689410.756270076
101031,4876763.034026987
101032,6937669.242783924
101033,3009870.558524184
101034,4373594.483076761
101035,2805491.1281892695
101036,5483016.052518737
101037,2965842.827483791
101038,5166299.119172206
101039,4390000.083092212
101040,3381332.568995244
101041,4313299.024012796
101042,3646320.5490831826
101043,2510372.034079688
101044,3190175.9490059125
101045,3563059.981546737
101046,10622392.611691132
101047,7671489.660112197
101048,3532876.832017239
101049,4723210.306412735
101050,4689799.174579683
101051,1818692.0960519363
101052,1628677.437581627
101053,2772615.293495376
101054,4123487.8507297854
101055,8267220.7837504875
101056,3196261.2742187567
101057,4408845.7523607705
101058,6682377.436051174
101059,6051593.776234167
101060,3640428.4559291373
101061,5583250.387544908
101062,3375052.5742090433
101063,6308423.348529478
101064,5499954.324177876
101065,7776682.531647107
101066,2759134.1824302385
101067,4703666.594227963
101068,2401987.5370817394
101069,2756762.0380135463
101070,2610728.7574612712
101071,4913157.433193766
101072,2146653.1837657015
101073,4673894.343177901
101074,3816170.0406175028
101075,4665389.699171515
101076,8001004.794493839
101077,3999157.405339177
101078,8455538.499963252
101079,19080654.83638117
101080,7503227.798158501
101081,1986882.3089614366
101082,10670270.1162767
101083,1585548.4587672837
101084,6657020.867994894
101085,2533642.5001916247
101086,3618986.081893318
101087,2410031.185530649
101088,5370638.347521901
101089,3753295.856510246
101090,1518356.956641652
101091,3284763.9450566317
101092,7207011.993469448
101093,3564809.230113052
101094,7863083.161940849
101095,3264373.0280722324
101096,4451913.84515143
101097,5027087.912188341
101098,3013917.743066414
101099,2380656.63191841
101100,5183249.087361306
101101,3976263.1734336126
101102,3845512.596977844
101103,7532643.761524013
101104,4573009.313652504
101105,2855511.5534441136
101106,5550972.284546153
101107,6704198.973547549
101108,2602854.8582893065
101109,5217521.141372284
101110,4618981.236070531
101111,3808871.3409177135
101112,12342407.999989638
101113,4637151.017522018
101114,2455942.707156826
101115,7263747.392490949
101116,2806089.497737068
101117,10546764.496006908
101118,21421810.24545129
101119,6321187.708201513
101120,4887979.000358817
101121,8428387.992550377
101122,5303149.568973533
101123,4327814.840033631
101124,3504858.2412471175
101125,2092232.645174647
101126,1296569.2501947347
101127,3694610.509146827
101128,7767607.83350899
101129,2948908.012152585
101130,4848823.384616646
101131,3602244.1521510244
101132,8130674.480425739
101133,7172412.353778762
101134,3808645.454338353
101135,4496602.53143186
101136,2627251.9146565124
101137,3247310.691375713
101138,4428712.7642991245
101139,3497261.6084399926
101140,6832668.375013977
101141,4068016.5281016724
101142,2327613.8096027295
101143,5893256.180427407
101144,1672456.348283784
101145,8270993.763957242
101146,12445288.240660971
101147,7725784.884411382
101148,5070957.322918198
101149,2050396.2328541297
101150,7425207.8005760545
101151,2636778.9786882955
101152,3360778.9719951428
101153,4838656.403085267
101154,7498057.777621045
101155,6017008.8910932755
101156,2374111.03819498
101157,3068896.2154581635
101158,2693188.1895396314
101159,5126554.593074166
101160,5419460.780108143
101161,14091519.927891757
101162,3347856.2509704814
101163,3388660.2148738224
101164,8951157.54701218
101165,1891236.0145513448
101166,2586876.4568500705
101167,4867380.306984896
101168,8077405.660089546
101169,7838006.454658063
101170,2386489.901963365
101171,2703918.1749100005
101172,4614160.605775832
101173,7017956.471672018
101174,7670255.167774997
101175,1367276.5063218095
101176,4659569.0828773
101177,3485814.3417952145
101178,14966943.26640013
101179,17205471.441490736
101180,3118139.87621
101181,9705585.170002008
101182,8668118.525440741
101183,4995162.866151283
101184,4736678.633078221
101185,2734503.741108976
101186,7741238.1275180485
101187,5397450.99372011
101188,3397125.2812167667
101189,6573971.971934732
101190,7609155.245699459
101191,7579724.084187425
101192,6815001.524290365
101193,6094939.04272946
101194,2107339.5882732007
101195,4126600.7860986944
101196,7820951.40066346
101197,5581776.280082081
101198,9419516.760268845
101199,10860686.92101136
101200,4402686.654326654
101201,8294836.158867156
101202,3529097.4321560496
101203,3573976.5677942983
101204,6094883.2346359985
101205,2090962.1721030688
101206,14220112.885295939
101207,3943138.572401933
101208,8234645.374673984
101209,629355.6740380584
101210,4402220.745560532
101211,2547673.773382664
101212,3131264.689673947
101213,6353336.383432715
101214,7283588.876461153
101215,1623933.933779952
101216,7127011.04403031
101217,3335277.937135134
101218,4849881.857808785
101219,9992651.201936757
101220,5548516.247581108
101221,1827568.581211475
101222,4242313.620450195
101223,3307233.617082814
101224,17250176.59793585
101225,5523126.479899391
101226,2381266.011949136
101227,4011339.995674247
101228,6326921.168380403
101229,2952947.8064027494
101230,5810749.990839522
101231,1734511.925733366
101232,16852569.36577905
101233,2404329.556113706
101234,1447966.2798230073
101235,4243520.615767496
101236,4149770.138288795
101237,2760392.0535229277
101238,3202869.723197327
101239,1943727.1392872995
101240,1836662.7606221645
